(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.3


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.5


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.5


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.5


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.6


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.6


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.6


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.6


(4.53, 1.51, 1.91, 1.31, 1.84, 0.613, 1.16, 0.34, 213.0, 71.0, 72.0, 69.0, 384.0, 128.0, 130.0, 124.0, 52.0, 17.333, 28.0, 12.0, 107.31, 35.77, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 14.0, 4.667, 10.0, 2.0, 439.0, 146.333, 149.0, 145.0, 389.0, 129.667, 132.0, 125.0, 4.53, 1.51, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.932, 7.644, 7.646, 7.64, 17.6, 5.867, 6.8, 5.4, 12.38, 4.127, 8.9, 1.74, 5368.0, 1789.333, 3186.0, 1091.0, 3574.0, 1191.333, 1728.0, 923.0, 2.48, 0.827, 1.02, 0.44, 34.44, 11.48, 17.48, 8.48, 633.0, 211.0, 377.0, 128.0, 402.9, 134.3, 156.0, 90.9, 7.4, 2.467, 4.44, 1.48) 3.7


(4.522, 1.508, 1.91, 1.31, 1.8, 0.6, 1.16, 0.34, 214.25, 71.417, 74.0, 69.0, 384.5, 128.167, 130.0, 124.0, 51.75, 17.25, 28.0, 12.0, 107.37, 35.79, 58.93, 24.31, 10.0, 3.333, 4.0, 3.0, 13.75, 4.583, 10.0, 2.0, 439.75, 146.583, 152.0, 145.0, 389.25, 129.75, 132.0, 125.0, 4.522, 1.508, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.992, 7.664, 7.88, 7.64, 17.7, 5.9, 7.2, 5.4, 12.38, 4.127, 8.9, 1.74, 5371.5, 1790.5, 3200.0, 1091.0, 3584.0, 1194.667, 1768.0, 923.0, 2.475, 0.825, 1.02, 0.42, 33.94, 11.313, 17.48, 8.48, 632.75, 210.917, 377.0, 128.0, 405.175, 135.058, 156.0, 90.9, 7.388, 2.462, 4.44, 1.48) 3.1


(4.468, 1.489, 1.91, 1.31, 1.717, 0.572, 1.16, 0.34, 215.75, 71.917, 80.0, 69.0, 385.0, 128.333, 130.0, 124.0, 51.0, 17.0, 28.0, 12.0, 105.636, 35.212, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 13.0, 4.333, 10.0, 2.0, 443.25, 147.75, 166.0, 145.0, 389.5, 129.833, 132.0, 125.0, 4.468, 1.489, 1.91, 1.31, 5.75, 1.917, 2.0, 1.0, 22.714, 7.571, 7.646, 6.766, 17.525, 5.842, 6.8, 5.4, 11.952, 3.984, 8.9, 1.74, 5307.5, 1769.167, 3186.0, 1091.0, 3687.0, 1229.0, 2180.0, 923.0, 2.482, 0.828, 1.02, 0.44, 35.32, 11.773, 21.0, 8.48, 625.5, 208.5, 377.0, 128.0, 403.65, 134.55, 156.0, 90.9, 7.315, 2.438, 4.44, 1.48) 3.0


(4.51, 1.503, 1.91, 1.31, 1.588, 0.529, 1.16, 0.15, 215.25, 71.75, 78.0, 69.0, 384.25, 128.083, 130.0, 124.0, 51.5, 17.167, 28.0, 12.0, 106.6, 35.533, 58.69, 24.31, 10.0, 3.333, 4.0, 3.0, 13.5, 4.5, 10.0, 2.0, 440.75, 146.917, 156.0, 145.0, 388.75, 129.583, 132.0, 124.0, 4.51, 1.503, 1.91, 1.31, 6.0, 2.0, 2.0, 2.0, 22.998, 7.666, 7.902, 7.64, 17.8, 5.933, 7.6, 5.4, 12.122, 4.041, 8.9, 1.74, 5355.0, 1785.0, 3186.0, 1091.0, 3594.75, 1198.25, 1811.0, 923.0, 2.482, 0.828, 1.02, 0.44, 33.522, 11.174, 17.48, 8.48, 626.0, 208.667, 377.0, 128.0, 400.275, 133.425, 156.0, 80.4, 7.36, 2.453, 4.44, 1.48) 2.8


